658;La última noche;Diego Torres;Rumba;Español
5152;Abriendo caminos;Diego Torres,Juan Luis Guerra;Balada;Español
7967;Que sufras más;Diego Verdaguer;Balada;Español
7963;Pídeme;Diego Verdaguer;Balada;Español
7555;Mentiras bonitas;Diego Verdaguer;Ranchera;Español
7321;Coco loco;Diego Verdaguer;Balada;Español
6370;No volverás;Diego Verdaguer;Ranchera;Español
6225;El pasadiscos;Diego Verdaguer;Balada;Español
4888;Quién de los dos será;Diego Verdaguer;Ranchera;Español
4497;Voy a conquistarte;Diego Verdaguer;Balada;Español
3848;Usted qué haría;Diego Verdaguer;Balada;Español
3350;Yo no lloro por llorar;Diego Verdaguer;Balada;Español
1162;La ladrona;Diego Verdaguer;Balada;Español
775;Volveré;Diego Verdaguer;Balada;Español
6883;Se acabó;Digna Isabel;Cumbia;Español
6807;Nadie como tú;Digna Isabel;Cumbia;Español
3358;Decidete por mi;Dino;Balada;Español
255;Que te aproveche;Dino;Balada;Español
249;Mil años;Dino;Balada;Español
8499;Cristina Isabel;Diomedes Díaz;Vallenato;Español
8472;La suerte está echada;Diomedes Díaz;Vallenato;Español
8422;Tú eres la reina;Diomedes Díaz;Vallenato;Español
6268;Hija;Diomedes Díaz;Vallenato;Español
6140;Ay la vida;Diomedes Díaz;Vallenato;Español
5925;Mi muchacho;Diomedes Díaz;Vallenato;Español
5917;La falla fue tuya;Diomedes Díaz;Vallenato;Español
5905;Brindo con el alma;Diomedes Díaz;Vallenato;Español
5783;Más allá del cielo;Diomedes Díaz;Vallenato;Español
5685;Mi primera cana;Diomedes Díaz;Vallenato;Español
5616;El cóndor herido;Diomedes Díaz;Vallenato;Español
4920;En tu cumpleaños;Diomedes Díaz;Vallenato;Español
4791;Sin saber qué me espera;Diomedes Díaz;Vallenato;Español
4241;Sin medir distancias;Diomedes Díaz;Vallenato;Español
4079;Oye bonita;Diomedes Díaz;Vallenato;Español
3778;La reina;Diomedes Díaz;Vallenato;Español
3422;La irremplazable;Diomedes Díaz;Vallenato;Español
2768;Ilusiones;Diomedes Díaz;Vallenato;Español
2406;Amarte más no puedo;Diomedes Díaz;Vallenato;Español
2019;Qué hubo linda;Diomedes Díaz;Vallenato;Español
1394;Porque te amo;Diomedes Díaz;Vallenato;Español
4268;The sultans of swing;Dire Straits;Rock;Inglés
496;Walk of like;Dire Straits;Balada;Inglés
6828;Noches de media luna;Diveana;Merengue;Español
3326;Frío y distante;Diveana;Merengue;Español
3321;De amor y de miel;Diveana;Merengue;Español
7570;Pobre corazón;Divino;Balada;Español
7842;I'm the one;DJ Khaled,Justin Bieber;Pop;Inglés
7778;Taki taki;DJ Snake,Selena Gómez;Reggaeton;Español
7118;Cake by the ocean;DNCE;Pop;Inglés
5964;Después de ti no hay nada;Domenic Marte;Bachata;Español
2997;Ven tú;Domenic Marte;Bachata;Español
6475;Un puntapié a la ciudad;Domenico Modugno;Balada;Español
6169;Cómo has hecho;Domenico Modugno;Balada;Español
6135;Arráncame la vida;Domingo Lugo;Salsa;Español
8599;Veinte años;Don Medardo Y Sus Players;Cumbia;Español
7414;Antahuara;Don Medardo Y Sus Players;Cumbia;Español
6803;Mosaico, sueño contigo;Don Medardo Y Sus Players;Cumbia;Español
6797;Mosaico manabita;Don Medardo Y Sus Players;Cumbia;Español
5546;Solo tú;Don Medardo Y Sus Players;Cumbia;Español
2545;Ladrón de amor;Don Medardo Y Sus Players;Cumbia;Español
6599;Cómo yo le doy;Don Miguelo;Reggaeton;Español
7782;Te quiero para mí;Don Omar;Reggaeton;Español
7777;Taboo;Don Omar;Reggaeton;Español
7644;Guaya guaya;Don Omar;Reggaeton;Español
6410;Reggaeton latino;Don Omar;Reggaeton;Español
6207;Diva virtual;Don Omar;Reggaeton;Español
6127;Angelito;Don Omar;Reggaeton;Español
6124;Anda sola;Don Omar;Reggaeton;Español
5357;Aunque te fuiste;Don Omar;Reggaeton;Español
5257;Ayer la vi;Don Omar;Reggaeton;Español
3031;Salió el sol;Don Omar;Reggaeton;Español
1944;Luna;Don Omar;Reggaeton;Español
1751;El reggaeton latino;Don Omar;Reggaeton;Español
1460;Dale Don dale;Don Omar;Reggaeton;Español
1112;Pobre diabla;Don Omar;Reggaeton;Español
1068;Cuéntale;Don Omar;Reggaeton;Español
4266;Danza kuduro;Don Omar,Lucenzo;Reggaeton;Español
3699;Tiritando;Donald;Balada;Español
4640;Somos tú y yo;Donato & Estefano;Balada;Español
4042;Sin ti;Donato & Estefano;Balada;Español
2764;Eres mi Dios y mi Cruz;Donato & Estefano;Balada;Español
2611;De hombre a mujer;Donato & Estefano;Balada;Español
457;Estoy enamorado;Donato & Estefano;Balada;Español
6493;Ya viene la recompensa;Doris Machin;Cristiana;Español
6535;Amargo y dulce;Doris Salas;Cumbia;Español
6431;Sigo romántico;Douglas;Bolero;Español
5200;Mi corazón no entiende;Douglas Bastidas;Balada;Español
6661;El poder nuestro es;Dragon Ball Z;Animé;Español
4625;Mi vida eres tú;Dragón Y Caballero;Balada;Español
5683;Más allá de tus ojos;Dread Mar-I;Reggae;Español
5654;Árbol sin hojas;Dread Mar-I;Reggae;Español
5639;Sálvame;Dread Mar-I;Reggae;Español
4646;Tú sin mí;Dread Mar-I;Reggae;Español
8277;Qué pasará;Dread Mar-I,MYA;Reggae;Español
7158;New rules;Dua Lipa;Pop;Español
6122;Amor en silencio;Dulce;Balada;Español
5752;Antes que ver el Sol;Dulce María;Pop;Español
4321;Inevitable;Dulce María;Pop;Español
8020;Cien gaviotas;Duncan Dhu;Pop;Español
6064;Cuando llegue el fin;Duncan Dhu;Balada;Español
6032;Palabras sin nombre;Duncan Dhu;Rock;Español
6015;Esos ojos negros;Duncan Dhu;Balada;Español
5976;La casa azul;Duncan Dhu;Rock;Español
4901;A un minuto de ti;Duncan Dhu;Rock;Español
2846;Una calle de París;Duncan Dhu;Rock;Español
2801;A tientas;Duncan Dhu;Balada;Español
62;En algún lugar;Duncan Dhu;Rock;Español
3084;Por qué Dios mío;Dúo Aguayo Huayamabe;Vals;Español
3081;Palomita errante;Dúo Aguayo Huayamabe;Pasacalle;Español
3066;El árbol de mi casa;Dúo Aguayo Huayamabe;Vals;Español
293;El mendigo;Dúo Aguayo Huayamabe;Pasacalle;Español
4289;Quisiera ser;Dúo Dinámico;Balada;Español
4045;Tú vacilándome;Dúo Dinámico;Balada;Español
3650;Busco una muchacha como tú;Dúo Dinámico;Balada;Español
2990;Resistiré;Dúo Dinámico;Balada;Español
2853;Amor de verano;Dúo Dinámico;Balada;Español
2562;Perdóname;Dúo Dinámico;Balada;Español
2410;Amor misterioso;Dúo Dinámico;Balada;Español
799;Esos ojitos negros;Dúo Dinámico;Balada;Español
6673;Entre la espada y la pared;Dúo Manzanilla;Balada;Español
2904;Añorando mi tierra;Dúo Saavedra Rubira;Pasacalle;Español
6718;Is there something I should know;Duran Duran;New Wave;Inglés
3032;Save a prayer;Duran Duran;Balada;Inglés
7917;Castillo de cera;Dvicio;Balada;Español
7119;Casi humanos;Dvicio;Balada;Español
6278;Justo ahora;Dvicio;Balada;Español
6238;Enamórate;Dvicio;Balada;Español
4860;Cada día me acuerdo más de ti;Dyango;Balada;Español
4723;Las reglas del juego;Dyango;Balada;Español
4701;A dónde vas amor ;Dyango;Balada;Español
4342;Soltero y libre;Dyango;Balada;Español
4214;Hay algo en ella;Dyango;Balada;Español
2478;Por volverte a ver;Dyango;Balada;Español
2436;El que más te ha querido;Dyango;Balada;Español
2382;Querer y perder;Dyango;Balada;Español
1367;Nostalgias;Dyango;Balada;Español
1365;Brandy;Dyango;Balada;Español
1364;Esa mujer;Dyango;Balada;Español
1363;El primer beso;Dyango;Balada;Español
1360;Cuando quieras donde quieras;Dyango;Balada;Español
1187;Hoy he empezado a quererte;Dyango;Balada;Español
458;Corazón mágico;Dyango;Balada;Español
4469;Ese hombre parte 2;Dyango,Pimpinela;Balada;Español
1929;Ese hombre ;Dyango,Pimpinela;Balada;Español
7720;Fuentes de Ortiz;Ed Maverick;Balada;Español
8451;Photograph;Ed Sheeran;Balada;Inglés
8430;Supermarket flowers;Ed Sheeran;Pop;Inglés
8426;Thinking out loud;Ed Sheeran;Balada;Inglés
8037;Galway Girl;Ed Sheeran;Pop;Inglés
7679;Perfect;Ed Sheeran;Balada;Inglés
7581;Shape of you;Ed Sheeran;Pop;Inglés
5503;Antídoto y veneno;Eddie Santiago;Salsa;Español
3819;Fantasía herida;Eddie Santiago;Salsa;Español
2190;Todo empezó;Eddie Santiago;Salsa;Español
1645;Tú me quemas;Eddie Santiago;Salsa;Español
1338;Mía;Eddie Santiago;Salsa;Español
1322;Tú me haces falta;Eddie Santiago;Salsa;Español
1040;Nadie mejor que tú;Eddie Santiago;Salsa;Español
978;Me fallaste;Eddie Santiago;Salsa;Español
813;Qué locura enamorarme;Eddie Santiago;Salsa;Español
7617;Cómo hago;Eddy Herrera;Merengue;Español
4489;Remember;Eddy Herrera;Merengue;Español
4313;Demasiado romántica;Eddy Herrera;Merengue;Español
3584;Si tu amor no vuelve;Eddy Herrera;Merengue;Español
3053;Ajena;Eddy Herrera;Merengue;Español
3025;Me sabe a poco;Eddy Herrera;Merengue;Español
2474;Pégame tu vicio;Eddy Herrera;Merengue;Español
3001;A dormir juntitos;Eddy Herrera,Liz;Merengue;Español
4271;Hechizo de luna;Edgar Joel;Salsa;Español
3168;Hasta el sol de hoy;Edgar Joel;Salsa;Español
7275;Recuerdos;Edisson;Balada;Español
4220;Lo que son las cosas;Ednita Nazario;Balada;Español
4182;Quiero que me hagas el amor;Ednita Nazario;Balada;Español
4175;Pienso en ti;Ednita Nazario;Balada;Español
4171;Más grande que grande;Ednita Nazario;Balada;Español
4144;Un corazón hecho pedazos;Ednita Nazario;Balada;Español
4106;Te sigo esperando;Ednita Nazario;Balada;Español
4013;Devuélveme;Ednita Nazario;Balada;Español
4007;Como antes;Ednita Nazario;Balada;Español
3952;A que no le cuentas;Ednita Nazario;Balada;Español
2795;Tú sin mí;Ednita Nazario;Balada;Español
2707;Aprenderé;Ednita Nazario;Balada;Español
2704;Acéptame como soy;Ednita Nazario;Balada;Español
7085;No;Ednita Nazario,Natalia Jiménez;Balada;Español
4032;No te podré olvidar;Eduardo Brito;Pasillo;Español
3468;Corazón que no olvida;Eduardo Brito;Pasillo;Español
1372;Manabí;Eduardo Brito;Pasillo;Español
4065;La mujer que nunca soñé;Eduardo Capetillo;Balada;Español
4449;Yo no sé perder;Eduardo Verasteguí;Balada;Español
6817;No importa que llueva;Efecto Pasillo;Pop;Español
6265;Hecho con tus sueños;Efecto Pasillo;Pop;Español
6150;Buscando una luz;Efecto Pasillo;Pop;Español
5311;Pan y mantequilla;Efecto Pasillo;Pop;Español
8241;Gente luminosa;El Arrebato;Pop;Español
7523;Dame cariño;El Arrebato;Rumba;Español
4952;A mi na ma;El Arrebato;Balada;Español
6059;Besos;El Canto Del Loco;Rock;Español
4672;Estoy perdido;El Chaval;Bachata;Español
6726;La carta final;El Flaco Alvarado;Nacional;Español
4766;Don Goyo;El Gran Combo;Salsa;Español
4744;Timbalero;El Gran Combo;Salsa;Español
4685;Se nos perdió el amor;El Gran Combo;Salsa;Español
4519;Julia;El Gran Combo;Salsa;Español
4261;Compañera mía;El Gran Combo;Salsa;Español
4244;Te regalo el corazón;El Gran Combo;Salsa;Español
4164;Gotas de lluvia;El Gran Combo;Salsa;Español
4147;Vagabundo;El Gran Combo;Salsa;Español
4097;Un verano en New York;El Gran Combo;Salsa;Español
3123;Me liberé;El Gran Combo;Salsa;Español
2836;Quince años;El Gran Combo;Salsa;Español
2452;La fiesta de pilito;El Gran Combo;Salsa;Español
2000;Así son;El Gran Combo;Salsa;Español
1691;No hay cama pa tanta gente;El Gran Combo;Salsa;Español
1077;Azuquita pa el café;El Gran Combo;Salsa;Español
331;Alza tu copa;El Greco;Balada;Español
5740;Oye cantinero;El Tri;Blues;Español
5634;Nunca digas que no;El Tri;Protesta;Español
3340;Triste cancion de amor;El Tri;Rock;Español
3591;Telephone line;Electric Light Orchestra;Balada;Inglés
6287;La historia sin fin;Elefante;Balada;Español
3850;Y tú no estás;Elefante;Balada;Español
3803;Ángel;Elefante;Pop;Español
3491;Sabor a chocolate;Elefante;Pop;Español
2221;El abandonado;Elefante;Pop;Español
1950;Mentirosa;Elefante;Pop;Español
1918;Durmiendo con la luna;Elefante;Balada;Español
1292;De la noche a la mañana;Elefante;Pop;Español
662;Así es la vida;Elefante;Pop;Español
8314;El hombre;Elena Rose;Balada;Español
3600;Yo quiero dibujarte;Elio Roca;Balada;Español
3590;Te necesito tanto amor;Elio Roca;Balada;Español
332;Cómo deseo ser tu amor;Elio Roca;Balada;Español
6532;Amándote;Elisa Rego;Balada;Español
2350;Lo echamos a suerte;Ella Baila Sola;Balada;Español
2303;Amores de barra;Ella Baila Sola;Balada;Español
2086;Cuando los sapos bailen flamenco;Ella Baila Sola;Balada;Español
6315;Love me like you do;Ellie Goulding;Balada;Inglés
8500;Credo;Elsa Báez;Balada;Español
6814;Nikita;Elton John;Balada;Inglés
419;Sacrifice;Elton John;Balada;Inglés
7283;Tatuaje;Elvis Crespo;Bachata;Español
5498;Yo me moriré;Elvis Crespo;Merengue;Español
5210;Pegadito suavecito;Elvis Crespo;Merengue;Español
5066;La foto se me borró;Elvis Crespo;Merengue;Español
2767;Hora enamorada;Elvis Crespo;Merengue;Español
2379;Princesita;Elvis Crespo;Merengue;Español
2116;Bandida;Elvis Crespo;Merengue;Español
1522;Tu sonrisa;Elvis Crespo;Merengue;Español
1291;Suavemente;Elvis Crespo;Merengue;Español
891;Píntame;Elvis Crespo;Merengue;Español
523;Linda ' he;Elvis Crespo;Merengue;Español
306;Ven a mí;Elvis Crespo;Merengue;Español
5699;Yo no soy un monstruo;Elvis Crespo,Ilegales;Merengue;Español
6907;Solo tres palabras;Elvis Martínez;Bachata;Español
6768;Maestra;Elvis Martínez;Bachata;Español
2247;Me seguirás buscando;Elvis Martínez;Bachata;Español
1235;Así fue;Elvis Martínez;Bachata;Español
1088;Ajena;Elvis Martínez;Bachata;Español
7801;Amazing grace;Elvis Presley;Balada;Inglés
2813;Don't be cruel;Elvis Presley;Rock;Inglés
2355;Love me tender;Elvis Presley;Balada;Inglés
2336;Hound dog;Elvis Presley;Rock & Roll;Inglés
2311;Can't help falling in love;Elvis Presley;Balada;Inglés
3501;A escondidas;Emanuel Ortega;Balada;Español
532;Sentirme vivo;Emanuel Ortega;Rock;Español
3023;Lejano amor;Embajadores Criollos;Vals;Español
5664;Desde que se fue;Embrujo Vallenato;Vallenato;Español
2772;La última noche;Embrujo Vallenato;Vallenato;Español
6706;Himno de Emelec;Emelec;Fútbol;Español
4781;Mi barca;Emilio José;Balada;Español
2557;Ni contigo ni sin ti;Emilio José;Balada;Español
1049;Un bolero;Emilio José;Bolero;Español
696;Nuestra playa;Emilio José;Balada;Español
513;Soledad;Emilio José;Balada;Español
4078;Not afraid;Eminem;Pop;Inglés
8022;Cómo quieren que la olvide;Emmanuel;Balada;Español
8005;Al final;Emmanuel;Balada;Español
5803;Amor sin final;Emmanuel;Balada;Español
5523;La última luna;Emmanuel;Balada;Español
5491;Vamos a amarnos despacio;Emmanuel;Balada;Español
5449;Qué será;Emmanuel;Balada;Español
5401;Hay que arrimar el alma;Emmanuel;Balada;Español
4772;Eso era la vida;Emmanuel;Balada;Español
4208;Detenedla ya;Emmanuel;Balada;Español
4203;Bella señora;Emmanuel;Balada;Español
3249;Ven con el alma desnuda;Emmanuel;Balada;Español
3215;Esta triste guitarra;Emmanuel;Balada;Español
3060;Con olor a hierba;Emmanuel;Balada;Español
2792;Toda la vida;Emmanuel;Balada;Español
2626;La chica de humo;Emmanuel;Balada;Español
2541;Insoportablemente bella;Emmanuel;Balada;Español
1206;Pobre diablo;Emmanuel;Balada;Español
818;El día que puedas;Emmanuel;Balada;Español
685;Tú y yo;Emmanuel;Balada;Español
682;Quiero dormir cansado;Emmanuel;Balada;Español
681;Tengo mucho que aprender de ti;Emmanuel;Balada;Español
677;Todo se derrumbó;Emmanuel;Balada;Español
239;Este terco corazón;Emmanuel;Balada;Español
8035;Es mi mujer;Emmanuel,Alexander Acha;Balada;Español
7950;Luz de día;Enanitos Verdes;Balada;Español
6321;Mariposas;Enanitos Verdes;Balada;Español
6216;El guerrero;Enanitos Verdes;Balada;Español
6152;Cada vez que digo adiós;Enanitos Verdes;Balada;Español
6138;Aún sigo cantando;Enanitos Verdes;Balada;Español
5623;Igual que ayer;Enanitos Verdes;Balada;Español
5105;Amores lejanos;Enanitos Verdes;Balada;Español
4471;Eterna soledad;Enanitos Verdes;Rock;Español
3341;Tus viejas cartas;Enanitos Verdes;Balada;Español
3092;Sumar tiempo no es sumar amor;Enanitos Verdes;Balada;Español
2616;El extraño de pelo largo;Enanitos Verdes;Rock;Español
2477;Por el resto de tus días;Enanitos Verdes;Rock;Español
1681;Guitarras blancas;Enanitos Verdes;Rock;Español
1337;Mi primer día sin ti;Enanitos Verdes;Rock;Español
1297;Por siempre amigos;Enanitos Verdes;Rock;Español
1250;Tu cárcel;Enanitos Verdes;Rock;Español
544;Lamento boliviano;Enanitos Verdes;Rock;Español
319;La muralla verde;Enanitos Verdes;Rock;Español
8085;Solo tú;Encanto;Infantil;Español
8069;No se habla de Bruno;Encanto;Infantil;Español
8427;Tercer tipo;Enjambre;Pop;Español
7710;Con el alma en los labios;Enrique Bunbury;Balada;Español
5641;Si;Enrique Bunbury;Rock;Español
5294;Infinito;Enrique Bunbury;Rock;Español
5248;Y al final;Enrique Bunbury;Balada;Español
4425;Lady blue;Enrique Bunbury;Balada;Español
4305;Aunque no sea conmigo;Enrique Bunbury;Bolero;Español
7795;Ven y camina conmigo;Enrique Bunbury,Pepe Aguilar;Rock;Español
6166;Cien kilos de barro;Enrique Guzmán;Balada;Español
5548;Te seguiré;Enrique Guzmán;Balada;Español
5481;Tu cabeza en mi hombro;Enrique Guzmán;Balada;Español
3595;Tu voz;Enrique Guzmán;Balada;Español
3150;Uno de tantos;Enrique Guzmán;Balada;Español
1381;Rock de la cárcel;Enrique Guzmán;Rock;Español
7228;El baño;Enrique Iglesias;Reggaeton;Español
5464;Solo me importas tú;Enrique Iglesias;Balada;Español
5389;Enamorado por primera vez;Enrique Iglesias;Balada;Español
5358;Bailamos;Enrique Iglesias;Pop;Español
5333;Solo en ti;Enrique Iglesias;Balada;Español
4331;No me digas que no;Enrique Iglesias;Balada;Español
4141;Trapecista;Enrique Iglesias;Balada;Español
3638;Quizás;Enrique Iglesias;Balada;Español
3625;Lloro por ti;Enrique Iglesias;Balada;Español
3616;Dónde están corazón;Enrique Iglesias;Balada;Español
3536;Si tú te vas;Enrique Iglesias;Balada;Español
3402;Alguien soy yo;Enrique Iglesias;Balada;Español
3012;Dímelo;Enrique Iglesias;Pop;Español
2470;Para qué la vida;Enrique Iglesias;Balada;Español
2372;No llores por mí;Enrique Iglesias;Balada;Español
2360;Mentiroso;Enrique Iglesias;Balada;Español
2329;Experiencia religiosa;Enrique Iglesias;Balada;Español
2055;Héroe;Enrique Iglesias;Balada;Español
1721;Ritmo total;Enrique Iglesias;Pop;Español
1422;Nunca te olvidaré;Enrique Iglesias;Balada;Español
1011;Esperanza;Enrique Iglesias;Balada;Español
406;Por amarte;Enrique Iglesias;Balada;Español
7280;Súbeme la radio;Enrique Iglesias,Descemer Bueno;Reggaeton;Español
5753;Bailando;Enrique Iglesias,Descemer Bueno;Pop;Español
8159;Me pasé;Enrique Iglesias,Farruko;Reggaeton;Español
4011;Cuando me enamoro;Enrique Iglesias,Juan Luis Guerra;Balada;Español
5568;El perdedor;Enrique Iglesias,Marco Antonio Solís;Balada;Español
5782;Loco;Enrique Iglesias,Romeo Santos;Bachata;Español
6640;Duele el corazón;Enrique Iglesias,Wisin;Reggaeton;Español
6371;Noche y día;Enrique Iglesias,Yandel;Pop;Español
4475;Junto a ti;Equilivre;Balada;Español
4108;Compraré una botella;Equilivre;Balada;Español
3709;Cuéntame;Equilivre;Balada;Español
6531;Always;Erasure;Disco;Inglés
4724;Little respect;Erasure;Pop;Inglés
1837;All by myself;Eric Carmen;Balada;Inglés
320;Tears in heaven;Eric Clapton;Balada;Inglés
6613;Cuando mueres por alguien;Erik Rubín;Pop;Español
5609;Cosas de la vida;Eros Ramazzotti;Balada;Español
2378;Por ti me casaré;Eros Ramazzotti;Balada;Español
1281;Amarte es total;Eros Ramazzotti;Balada;Español
1004;Fuego en el fuego;Eros Ramazzotti;Balada;Español
988;Cosa más bella que tú;Eros Ramazzotti;Balada;Español
984;Una emoción para siempre;Eros Ramazzotti;Balada;Español
855;Otra como tú;Eros Ramazzotti;Balada;Español
665;Cuánto amor me das;Eros Ramazzotti;Balada;Español
358;Un par de canciones;Eros Ramazzotti;Balada;Español
3658;Carita bonita;Erre & Pee Wee;Reggaeton;Español
8367;Quédate conmigo;Eslabon Armado,Grupo Frontera;Regional Mexicana;Español
8315;Te dejé;Espinoza Paz;Banda;Español
8086;Soltero feliz;Espinoza Paz;Corrido;Español
6937;Te veías mejor conmigo;Espinoza Paz;Banda;Español
6309;Lo intentamos;Espinoza Paz;Balada;Español
6227;El próximo viernes;Espinoza Paz;Banda;Español
6172;Como un tatuaje;Espinoza Paz;Balada;Español
4916;Un hombre normal;Espinoza Paz;Balada;Español
4332;No te metas a mi Facebook;Esteman;Pop;Español
8088;Suspiros;Esther Granados;Vals;Español
3639;Reflexiones;Esto Es Eso;Pop;Español
3624;Light it up;Esto Es Eso;Pop;Inglés
5811;Cuando tú te vas;Estopa;Balada;Español
3234;Partiendo la pana;Estopa;Pop;Español
3037;Suma y sigue;Estopa;Pop;Español
2995;Tu calorro;Estopa;Pop;Español
2982;Me falta el aliento;Estopa;Pop;Español
2960;Como camaron;Estopa;Balada;Español
2808;Cacho a cacho;Estopa;Pop;Español
2739;Por la raja de tu falda;Estopa;Pop;Español
4485;Pero regresa;Eva Ayllón;Vals;Español
3229;Mi propiedad privada;Eva Ayllón;Vals;Español
7895;Uno más uno;Evaluna Montaner;Balada;Español
6422;Si existe;Evaluna Montaner;Cristiana;Español
7346;Gracia incomparable;Evaluna Montaner,Evan Craft;Cristiana;Español
3657;Broken;Evanescence;Balada;Inglés
2556;My inmortal;Evanescence;Balada;Inglés
2511;Bring me to life;Evanescence;Balada;Inglés
7568;Pa' que hps cambio;Ever Alzate;Ranchera;Español
2894;Si tú vuelves a ser mía;Ever Vargas;Vallenato;Español
484;More than words;Extreme;Balada;Inglés
3299;Words don't come easy;F.R. David;Balada;Inglés
8461;No le temas al amor;Fabián Corrales;Vallenato;Español
6626;Der kommissar;Falco;New Wave;Alemán
8352;Yo quiero un amor;Fanny Lu;Pop;Español
7363;Mujeres;Fanny Lu;Pop;Español
6586;Celos;Fanny Lu;Pop;Español
5454;Regálame un beso;Fanny Lu;Pop;Español
4932;Ni loca;Fanny Lu;Pop;Español
4873;Fanfarrón;Fanny Lu;Pop;Español
3594;Tú no eres para mí;Fanny Lu;Pop;Español
2264;No te pido flores;Fanny Lu;Pop;Español
4974;Don Juan;Fanny Lu,Chino & Nacho;Merengue;Español
8075;Pepas;Farruko;Reggaeton;Español
6849;Passion whine;Farruko;Reggaeton;Español
5663;Cositas que hacíamos;Farruko;Reggaeton;Español
5621;Hola beba;Farruko;Reggaeton;Español
5796;Su hija me gusta;Farruko,José Feliciano;Balada;Español
7776;Sunset;Farruko,Shaggy,Nicky Jam;Reggaeton;Inglés
6923;Susana;Fausto;Balada;Español
5249;Y sin embargo;Fausto Miño;Balada;Español
3953;Cambia tu estrategia;Fausto Miño;Pop;Español
3517;Era;Fausto Miño;Balada;Español
3516;Entiendo;Fausto Miño;Balada;Español
3460;Canción de hombres;Fausto Miño;Pop;Español
2908;Baila mi vida;Fausto Miño;Pop;Español
2903;Algo así;Fausto Miño;Balada;Español
2897;Usted es hermosa;Fausto Miño;Balada;Español
2689;Sometimes ok;Fausto Miño;Pop;Español
7382;Tan natural;Felipe Peláez;Balada;Español
4972;Demasiado tarde;Felipe Peláez;Vallenato;Español
4824;Loco;Felipe Peláez;Balada;Español
8447;Pregúntale por quién llora;Felipe Peláez,Jessi Uribe;Ranchera;Español
7100;Vivo pensando en ti;Felipe Peláez,Maluma;Vallenato;Español
4958;Amor se escribe con llanto;Felipe Pirela;Bolero;Español
4146;Unicamente tú;Felipe Pirela;Bolero;Español
3334;No pido revancha;Fernando Burbano;Vals;Español
4143;Un amor sin mañana;Fernando De Madariaga;Balada;Español
4001;Adiós hoy sobran las palabras;Fernando De Madariaga;Balada;Español
4421;Hoy ten miedo de mí;Fernando Delgadillo;Trova;Español
4955;Agualuna;Fernando Ubiergo;Balada;Español
4694;Un café para Platón;Fernando Ubiergo;Balada;Español
722;Cuando agosto era 21;Fernando Ubiergo;Balada;Español
6188;Déjenme vivir;Fernando Villalona;Balada;Español
6837;Ojos azules;Fernando Zumba;Cumbia;Español
4324;La nave;Fernando Zumba;Rockolera;Español
6782;Media naranja;Fey;Pop;Español
6695;Gatos en el balcón;Fey;Pop;Español
6413;Sé lo que vendrá;Fey;Pop;Español
6327;Me enamoro de ti;Fey;Pop;Español
6205;Díselo con flores;Fey;Pop;Español
3776;La fuerza del destino;Fey;Pop;Español
1010;Azúcar amargo;Fey;Balada;Español
6491;Y aunque te duela;Fidel Rueda;Corrido;Español
7397;Worth it;Fifth Harmony,Kid Ink;Pop;Inglés
7811;Clouds;Fin Argus,Sabrina Carpenter;Balada;Inglés
7373;Por la boca muere el pez;Fito & Fitipaldis;Pop;Español
7355;Lo que sobra de mí;Fito & Fitipaldis;Balada;Español
5832;Me equivocaría otra vez;Fito & Fitipaldis;Balada;Español
4767;Donde todo empieza;Fito & Fitipaldis;Balada;Español
4760;Corazón oxidado;Fito & Fitipaldis;Balada;Español
4722;La casa por el tejado;Fito & Fitipaldis;Pop;Español
4503;Antes de que cuente diez;Fito & Fitipaldis;Pop;Español
4492;Soldadito marinero;Fito & Fitipaldis;Balada;Español
4452;Acabo de llegar;Fito & Fitipaldis;Balada;Español
7534;Giros;Fito Páez;Pop;Español
6242;Es solo una cuestión de actitud;Fito Páez;Balada;Español
6101;11 y 6;Fito Páez;Balada;Español
4224;Mariposa tecknicolor;Fito Páez;Pop;Español
1566;Un vestido y un amor;Fito Páez;Balada;Español
1284;Canción para mi muerte;Fito Páez;Rock;Español
6306;Llueve sobre mojado;Fito Páez,Joaquín Sabina;Balada;Español
7904;A cada paso;Flans;Pop;Español
7903;20 millas;Flans;Pop;Español
6823;No soy tan fuerte;Flans;Balada;Español
6688;Finge que no;Flans;Balada;Español
6356;Él no es un Rocky;Flans;Pop;Español
4463;Corre corre;Flans;Pop;Español
4344;Tímido;Flans;Pop;Español
4253;Alma gemela;Flans;Balada;Español
4231;No controles;Flans;Pop;Español
4225;Me he enamorado de un fan;Flans;Pop;Español
4202;Bazar;Flans;Pop;Español
2925;Las mil y una noches;Flans;Balada;Español
4741;Tan cerca;Flavio César;Balada;Español
4317;En cada canción;Flavio César;Balada;Español
6635;Don't stop;Fleetwood Mac;Rock;Inglés
7064;I don't like it I love it;Flo Rida,Robin Thicke;Pop;Inglés
7915;Busco a alguien;Flor Amargo,Mon Laferte;Balada;Español
3900;Y así será;Floricienta;Balada;Español
3597;Ven a mí;Floricienta;Balada;Español
3076;Mi vestido azul;Floricienta;Balada;Español
2566;Porque me quedo muda;Floricienta;Balada;Español
2518;Corazones al viento;Floricienta;Pop;Español
2146;Flores amarillas;Floricienta;Pop;Español
8586;Simples corazones;Fonseca;Pop;Español
8583;Por pura curiosidad;Fonseca;Pop;Español
8509;Canto a la vida;Fonseca;Vallenato;Español
8101;1001 noches;Fonseca;Balada;Español
5182;Ilusión;Fonseca;Pop;Español
